59.510171742,12.996552482
63.117589142,12.003491071
36.546278855,14.610537151
48.057897787,12.952670588
70.31016104,19.392338053
41.758698274,11.423758161
64.9234912,13.714651813
48.850776951,13.319213981
79.939076427,19.854272767
57.089365789,16.890494127
66.980047707,18.616764001
44.020281462,13.051122035
41.235484284,13.545346585
62.149423617,14.665424264
71.932631266,16.789022371
77.102313854,11.079073847
62.44170764,11.882005884
34.398530085,16.901659268
69.047400768,16.494523094
54.752541884,18.942415633
75.539636007,19.611754666
52.961637733,11.651041882
51.661056489,11.266234452
75.885059768,12.116207287
34.41618096,10.481043544
69.187095097,13.834871124
77.577792992,17.694314711
63.591184792,18.78392102
42.56668844,17.620023108
67.749861544,19.429344337
54.818005306,15.858076961
74.770938184,12.384181522
77.565316718,11.762262519
56.862934258,13.394323432
67.379834463,13.385316222
66.62566702,16.555316176
69.285505777,19.538010317
66.75781683,16.966582348
54.927582766,18.438639482
66.314578891,16.581488498
55.476044138,14.908358141
54.855858093,14.388680236
36.76166038,16.22475896
33.155248566,12.090699323
46.672076102,13.265697738
37.01169473,12.694082975
33.524957669,17.256866631
57.547773172,19.38350721
66.763260618,11.205966844
60.541317544,19.546175608
65.609619736,18.876854273
49.467996728,17.743359849
78.831404046,19.413517076
63.686871148,19.079864831
71.268680261,13.698409724
63.761178968,19.17796249
38.738290632,18.692105298
47.033723734,13.221013847
45.095512358,12.398905272
61.71932728,11.073039935
56.893790107,11.374157949
76.64190699,17.25468679
64.857085955,12.692816849
40.497711638,10.142507217
74.961013051,12.541646006
51.709580298,15.867915788
70.948497179,13.109355155
42.405359489,18.981973692
